id,eventDate,number,prizeThirdNumber,prizeType,eventType,eventLetters,eventSerie,eventFolio
2017-08-16T,2017-08-16,5195,9,T,Intermedio,DBDC,14,7
2017-08-20F,2017-08-20,53316,1,F,Extraordinaria,BADD,3,8
2017-08-20S,2017-08-20,74679,7,S,Extraordinaria,BADD,3,8
2017-08-20T,2017-08-20,25036,3,T,Extraordinaria,BADD,3,8
2017-08-23F,2017-08-23,8301,0,F,Intermedio,ACCD,19,11
2017-08-23S,2017-08-23,3552,5,S,Intermedio,ACCD,19,11
2017-08-23T,2017-08-23,1426,2,T,Intermedio,ACCD,19,11
2017-08-27F,2017-08-27,7421,2,F,Dominical,BBCA,3,11
2017-08-27S,2017-08-27,4726,2,S,Dominical,BBCA,3,11
2017-08-27T,2017-08-27,6307,0,T,Dominical,BBCA,3,11
2017-08-30F,2017-08-30,6329,2,F,Intermedio,ADAA,2,12
2017-08-30S,2017-08-30,2066,6,S,Intermedio,ADAA,2,12
2017-08-30T,2017-08-30,2526,2,T,Intermedio,ADAA,2,12
2017-09-01F,2017-09-01,7269,6,F,Zodiaco,DBBB,7,3
2017-09-01S,2017-09-01,28,2,S,Zodiaco,DBBB,7,3
2017-09-01T,2017-09-01,74,7,T,Zodiaco,DBBB,7,3
2017-09-03F,2017-09-03,2728,2,F,Dominical,CAAB,16,13
2017-09-03S,2017-09-03,3979,7,S,Dominical,CAAB,16,13
2017-09-03T,2017-09-03,0676,7,T,Dominical,CAAB,16,13
2017-09-06F,2017-09-06,0841,4,F,Intermedio,DAAB,6,9
2017-09-06S,2017-09-06,1705,0,S,Intermedio,DAAB,6,9
2017-09-06T,2017-09-06,7736,3,T,Intermedio,DAAB,6,9
2017-09-10F,2017-09-10,8930,3,F,Dominical,ACAB,3,4
2017-09-10S,2017-09-10,7443,4,S,Dominical,ACAB,3,4
2017-09-10T,2017-09-10,9682,8,T,Dominical,ACAB,3,4
2017-09-13F,2017-09-13,2076,7,F,Intermedio,ABCD,8,13
2017-09-13S,2017-09-13,8318,1,S,Intermedio,ABCD,8,13
2017-09-13T,2017-09-13,2893,9,T,Intermedio,ABCD,8,13
2017-09-17F,2017-09-17,7842,4,F,Dominical,ACBC,13,13
2017-09-17S,2017-09-17,1718,1,S,Dominical,ACBC,13,13
2017-09-17T,2017-09-17,2529,2,T,Dominical,ACBC,13,13
2017-09-20F,2017-09-20,7634,3,F,Intermedio,BAAB,14,4
2017-09-20S,2017-09-20,8739,3,S,Intermedio,BAAB,14,4
2017-09-20T,2017-09-20,8290,9,T,Intermedio,BAAB,14,4
2017-09-24F,2017-09-24,1071,7,F,Dominical,ACDA,23,11
2017-09-24S,2017-09-24,8324,2,S,Dominical,ACDA,23,11
2017-09-24T,2017-09-24,5691,9,T,Dominical,ACDA,23,11
2017-09-27F,2017-09-27,9619,1,F,Intermedio,ABDD,3,3
2017-09-27S,2017-09-27,6862,6,S,Intermedio,ABDD,3,3
2017-09-27T,2017-09-27,2474,7,T,Intermedio,ABDD,3,3
2017-09-29F,2017-09-29,6863,6,F,Zodiaco,CDCA,8,3
2017-09-29S,2017-09-29,87,8,S,Zodiaco,CDCA,8,3
2017-09-29T,2017-09-29,43,4,T,Zodiaco,CDCA,8,3
2017-10-01F,2017-10-01,0413,1,F,Dominical,AADB,24,10
2017-10-01S,2017-10-01,6624,2,S,Dominical,AADB,24,10
2017-10-01T,2017-10-01,0058,5,T,Dominical,AADB,24,10
2017-10-04F,2017-10-04,0244,4,F,Intermedio,BBAD,18,9
2017-10-04S,2017-10-04,5384,8,S,Intermedio,BBAD,18,9
2017-10-04T,2017-10-04,0072,7,T,Intermedio,BBAD,18,9
2017-10-08F,2017-10-08,2990,9,F,Dominical,ADDA,15,1
2017-10-08S,2017-10-08,1976,7,S,Dominical,ADDA,15,1
2017-10-08T,2017-10-08,6017,1,T,Dominical,ADDA,15,1
2017-10-12F,2017-10-12,5563,6,F,Intermedio,AACD,2,10
2017-10-12S,2017-10-12,4176,7,S,Intermedio,AACD,2,10
2017-10-12T,2017-10-12,2737,3,T,Intermedio,AACD,2,10
2017-10-15F,2017-10-15,6048,4,F,Dominical,BDDC,7,8
2017-10-15S,2017-10-15,5559,5,S,Dominical,BDDC,7,8
2017-10-15T,2017-10-15,9849,4,T,Dominical,BDDC,7,8
2017-10-18F,2017-10-18,3281,8,F,Intermedio,ABAD,12,5
2017-10-18S,2017-10-18,3063,6,S,Intermedio,ABAD,12,5
2017-10-18T,2017-10-18,2981,8,T,Intermedio,ABAD,12,5
2017-10-22F,2017-10-22,1858,5,F,Dominical,BDAC,14,15
2017-10-22S,2017-10-22,1668,6,S,Dominical,BDAC,14,15
2017-10-22T,2017-10-22,1396,9,T,Dominical,BDAC,14,15
2017-10-25F,2017-10-25,1500,0,F,Intermedio,BADC,20,7
2017-10-25S,2017-10-25,8237,3,S,Intermedio,BADC,20,7
2017-10-25T,2017-10-25,4461,6,T,Intermedio,BADC,20,7
2017-10-27F,2017-10-27,0028,2,F,Zodiaco,ACDD,7,19
2017-10-27S,2017-10-27,35,3,S,Zodiaco,ACDD,7,19
2017-10-27T,2017-10-27,43,4,T,Zodiaco,ACDD,7,19
2017-10-29F,2017-10-29,9904,0,F,Dominical,CACC,10,5
2017-10-29S,2017-10-29,9344,4,S,Dominical,CACC,10,5
2017-10-29T,2017-10-29,6326,2,T,Dominical,CACC,10,5
2017-11-01F,2017-11-01,7076,7,F,Intermedio,DBDD,19,12
2017-11-01S,2017-11-01,5516,1,S,Intermedio,DBDD,19,12
2017-11-01T,2017-11-01,1880,8,T,Intermedio,DBDD,19,12
2017-11-06F,2017-11-06,8110,1,F,Dominical,BABA,19,14
2017-11-06S,2017-11-06,2322,2,S,Dominical,BABA,19,14
2017-11-06T,2017-11-06,2627,2,T,Dominical,BABA,19,14
2017-11-09F,2017-11-09,2192,9,F,Intermedio,AADB,17,7
2017-11-09S,2017-11-09,5860,6,S,Intermedio,AADB,17,7
2017-11-09T,2017-11-09,5486,8,T,Intermedio,AADB,17,7
2017-11-12F,2017-11-12,0178,7,F,Dominical,DABA,13,7
2017-11-12S,2017-11-12,6677,7,S,Dominical,DABA,13,7
2017-11-12T,2017-11-12,6235,3,T,Dominical,DABA,13,7
2017-11-15F,2017-11-15,4729,2,F,Intermedio,BABB,20,11
2017-11-15S,2017-11-15,5026,2,S,Intermedio,BABB,20,11
2017-11-15T,2017-11-15,9314,1,T,Intermedio,BABB,20,11
2017-11-19F,2017-11-19,8056,5,F,Dominical,CCAA,13,12
2017-11-19S,2017-11-19,9078,7,S,Dominical,CCAA,13,12
2017-11-19T,2017-11-19,3785,8,T,Dominical,CCAA,13,12
2017-11-22F,2017-11-22,3515,1,F,Intermedio,BBAC,13,15
2017-11-22S,2017-11-22,4722,2,S,Intermedio,BBAC,13,15
2017-11-22T,2017-11-22,5119,1,T,Intermedio,BBAC,13,15
2017-11-24F,2017-11-24,0732,3,F,Zodiaco,ADCB,1,8
2017-11-24S,2017-11-24,42,4,S,Zodiaco,ADCB,1,8
2017-11-24T,2017-11-24,46,4,T,Zodiaco,ADCB,1,8
2017-11-26F,2017-11-26,3539,3,F,Dominical,AADA,2,14
2017-11-26S,2017-11-26,0397,9,S,Dominical,AADA,2,14
2017-11-26T,2017-11-26,6673,7,T,Dominical,AADA,2,14
2017-11-29F,2017-11-29,7477,7,F,Intermedio,DDCC,12,12
2017-11-29S,2017-11-29,6548,4,S,Intermedio,DDCC,12,12
2017-11-29T,2017-11-29,2232,3,T,Intermedio,DDCC,12,12
2017-12-03F,2017-12-03,0187,8,F,Dominical,ABCA,20,13
2017-12-03S,2017-12-03,0427,2,S,Dominical,ABCA,20,13
2017-12-03T,2017-12-03,8462,6,T,Dominical,ABCA,20,13
2017-12-06F,2017-12-06,3907,0,F,Intermedio,ACBA,2,1
2017-12-06S,2017-12-06,0783,8,S,Intermedio,ACBA,2,1
2017-12-06T,2017-12-06,9877,7,T,Intermedio,ACBA,2,1
2017-12-10F,2017-12-10,1799,9,F,Dominical,CAAB ,10,14
2017-12-10S,2017-12-10,6088,8,S,Dominical,CAAB ,10,14
2017-12-10T,2017-12-10,4097,9,T,Dominical,CAAB ,10,14
2017-12-13F,2017-12-13,0454,5,F,Intermedio,DAAD,7,1
2017-12-13S,2017-12-13,1238,3,S,Intermedio,DAAD,7,1
2017-12-13T,2017-12-13,1041,4,T,Intermedio,DAAD,7,1
2017-12-17F,2017-12-17,25943,4,F,Extraordinaria,DBAA,2,5
2017-12-17S,2017-12-17,80054,5,S,Extraordinaria,DBAA,2,5
2017-12-17T,2017-12-17,69362,6,T,Extraordinaria,DBAA,2,5
2017-12-20F,2017-12-20,8924,2,F,Intermedio,DDCD,4,11
2017-12-20S,2017-12-20,2194,9,S,Intermedio,DDCD,4,11
2017-12-20T,2017-12-20,9133,3,T,Intermedio,DDCD,4,11
2017-12-23F,2017-12-23,8561,6,F,Dominical,BDBC,17,8
2017-12-23S,2017-12-23,4395,9,S,Dominical,BDBC,17,8
2017-12-23T,2017-12-23,5932,3,T,Dominical,BDBC,17,8
2017-12-27F,2017-12-27,3966,6,F,Intermedio,ADDC,12,11
2017-12-27S,2017-12-27,5326,2,S,Intermedio,ADDC,12,11
2017-12-27T,2017-12-27,8134,3,T,Intermedio,ADDC,12,11
2017-12-29F,2017-12-29,0830,3,F,Zodiaco,ACAA,7,10
2017-12-29S,2017-12-29,66,6,S,Zodiaco,ACAA,7,10
2017-12-29T,2017-12-29,67,6,T,Zodiaco,ACAA,7,10
2017-12-31F,2017-12-31,0646,4,F,Dominical,ABAB,10,9
2017-12-31S,2017-12-31,8290,9,S,Dominical,ABAB,10,9
2017-12-31T,2017-12-31,8511,1,T,Dominical,ABAB,10,9
2018-01-03F,2018-01-03,4855,5,F,Intermedio,DBCC,7,11
2018-01-03S,2018-01-03,6924,2,S,Intermedio,DBCC,7,11
2018-01-03T,2018-01-03,0714,1,T,Intermedio,DBCC,7,11
2018-01-07F,2018-01-07,8045,4,F,Dominical,BBAC,13,10
2018-01-07S,2018-01-07,1978,7,S,Dominical,BBAC,13,10
2018-01-07T,2018-01-07,0138,3,T,Dominical,BBAC,13,10
2018-01-10F,2018-01-10,4249,4,F,Intermedio,BCAB,7,9
2018-01-10S,2018-01-10,9953,5,S,Intermedio,BCAB,7,9
2018-01-10T,2018-01-10,5640,4,T,Intermedio,BCAB,7,9
2018-01-14F,2018-01-14,6200,0,F,Dominical,DCAA,24,5
2018-01-14S,2018-01-14,7120,2,S,Dominical,DCAA,24,5
2018-01-14T,2018-01-14,7696,9,T,Dominical,DCAA,24,5
2018-01-17F,2018-01-17,8401,0,F,Intermedio,BBCA,4,9
2018-01-17S,2018-01-17,7600,0,S,Intermedio,BBCA,4,9
2018-01-17T,2018-01-17,4478,7,T,Intermedio,BBCA,4,9
2018-01-21F,2018-01-21,2118,1,F,Dominical,AADA,21,9
2018-01-21S,2018-01-21,0484,8,S,Dominical,AADA,21,9
2018-01-21T,2018-01-21,7571,7,T,Dominical,AADA,21,9
2018-01-24F,2018-01-24,9745,4,F,Intermedio,BCAA,19,8
2018-01-24S,2018-01-24,4163,6,S,Intermedio,BCAA,19,8
2018-01-24T,2018-01-24,9245,4,T,Intermedio,BCAA,19,8
2018-01-26F,2018-01-26,4403,0,F,Zodiaco,AAAD,6,4
2018-01-26S,2018-01-26,25,2,S,Zodiaco,AAAD,6,4
2018-01-26T,2018-01-26,91,9,T,Zodiaco,AAAD,6,4
2018-01-28F,2018-01-28,6315,1,F,Extraordinaria,CABC,24,8
2018-01-28S,2018-01-28,7677,7,S,Extraordinaria,CABC,24,8
2018-01-28T,2018-01-28,9476,7,T,Extraordinaria,CABC,24,8
2018-01-31F,2018-01-31,8003,0,F,Intermedio,CDCD,5,14
2018-01-31S,2018-01-31,3050,5,S,Intermedio,CDCD,5,14
2018-01-31T,2018-01-31,6785,8,T,Intermedio,CDCD,5,14
2018-02-04F,2018-02-04,3198,9,F,Dominical,BDAB,13,2
2018-02-04S,2018-02-04,7720,2,S,Dominical,BDAB,13,2
2018-02-04T,2018-02-04,8778,7,T,Dominical,BDAB,13,2
2018-02-07F,2018-02-07,3030,3,F,Intermedio,ABDB,5,6
2018-02-07S,2018-02-07,4674,7,S,Intermedio,ABDB,5,6
2018-02-07T,2018-02-07,5783,8,T,Intermedio,ABDB,5,6
2018-02-10F,2018-02-10,0401,0,F,Dominical,ABDA,8,2
2018-02-10S,2018-02-10,8834,3,S,Dominical,ABDA,8,2
2018-02-10T,2018-02-10,0327,2,T,Dominical,ABDA,8,2
2018-02-15F,2018-02-15,0192,9,F,Intermedio,CBCA,3,15
2018-02-15S,2018-02-15,5652,5,S,Intermedio,CBCA,3,15
2018-02-15T,2018-02-15,9641,4,T,Intermedio,CBCA,3,15
2018-02-18F,2018-02-18,4011,1,F,Dominical,BDCD,24,12
2018-02-18S,2018-02-18,3804,0,S,Dominical,BDCD,24,12
2018-02-18T,2018-02-18,4986,8,T,Dominical,BDCD,24,12
2018-02-21F,2018-02-21,8212,1,F,Intermedio,DDDA,5,1
2018-02-21S,2018-02-21,6402,0,S,Intermedio,DDDA,5,1
2018-02-21T,2018-02-21,0459,5,T,Intermedio,DDDA,5,1
2018-02-25F,2018-02-25,9646,4,F,Dominical,DADB,6,4
2018-02-25S,2018-02-25,2806,0,S,Dominical,DADB,6,4
2018-02-25T,2018-02-25,0073,7,T,Dominical,DADB,6,4
2018-02-28F,2018-02-28,6766,6,F,Intermedio,AABC,18,5
2018-02-28S,2018-02-28,0379,7,S,Intermedio,AABC,18,5
2018-02-28T,2018-02-28,3392,9,T,Intermedio,AABC,18,5
2018-03-02F,2018-03-02,4552,5,F,Zodiaco,DADB,8,20
2018-03-02S,2018-03-02,96,9,S,Zodiaco,DADB,8,20
2018-03-02T,2018-03-02,85,8,T,Zodiaco,DADB,8,20
2018-03-04F,2018-03-04,1514,1,F,Dominical,ADDB,19,4
2018-03-04S,2018-03-04,8823,2,S,Dominical,ADDB,19,4
2018-03-04T,2018-03-04,5211,1,T,Dominical,ADDB,19,4
2018-03-07F,2018-03-07,8312,1,F,Intermedio,BCBA,5,10
2018-03-07S,2018-03-07,3582,8,S,Intermedio,BCBA,5,10
2018-03-07T,2018-03-07,5297,9,T,Intermedio,BCBA,5,10
2018-03-11F,2018-03-11,0120,2,F,Dominical,ABAC,12,1
2018-03-11S,2018-03-11,1409,0,S,Dominical,ABAC,12,1
2018-03-11T,2018-03-11,0052,5,T,Dominical,ABAC,12,1
2018-03-14F,2018-03-14,7200,0,F,Intermedio,ABCA,13,4
2018-03-14S,2018-03-14,4092,9,S,Intermedio,ABCA,13,4
2018-03-14T,2018-03-14,2845,4,T,Intermedio,ABCA,13,4
2018-03-18F,2018-03-18,9701,0,F,Dominical,CCAA,11,5
2018-03-18S,2018-03-18,9518,1,S,Dominical,CCAA,11,5
2018-03-18T,2018-03-18,8308,0,T,Dominical,CCAA,11,5
2018-03-21F,2018-03-21,8166,6,F,Intermedio,BBAB,14,10
2018-03-21S,2018-03-21,1409,0,S,Intermedio,BBAB,14,10
2018-03-21T,2018-03-21,9373,7,T,Intermedio,BBAB,14,10
2018-03-23F,2018-03-23,1353,5,F,Zodiaco,CBDB,9,24
2018-03-23S,2018-03-23,33,3,S,Zodiaco,CBDB,9,24
2018-03-23T,2018-03-23,21,2,T,Zodiaco,CBDB,9,24
2018-03-25F,2018-03-25,9522,2,F,Dominical,BBDC,11,11
2018-03-25S,2018-03-25,7316,1,S,Dominical,BBDC,11,11
2018-03-25T,2018-03-25,4182,8,T,Dominical,BBDC,11,11
2018-03-28F,2018-03-28,1250,5,F,Intermedio,ACDA,13,14
2018-03-28S,2018-03-28,9372,7,S,Intermedio,ACDA,13,14
2018-03-28T,2018-03-28,1156,5,T,Intermedio,ACDA,13,14
2018-04-02F,2018-04-02,6960,6,F,Dominical,DACC,13,1
2018-04-02S,2018-04-02,0591,9,S,Dominical,DACC,13,1
2018-04-02T,2018-04-02,1038,3,T,Dominical,DACC,13,1
2018-04-05F,2018-04-05,7613,1,F,Intermedio,DCAC,1,10
2018-04-05S,2018-04-05,9744,4,S,Intermedio,DCAC,1,10
2018-04-05T,2018-04-05,0211,1,T,Intermedio,DCAC,1,10
2018-04-08F,2018-04-08,1575,7,F,Dominical,CDAA,6,1
2018-04-08S,2018-04-08,9954,5,S,Dominical,CDAA,6,1
2018-04-08T,2018-04-08,3630,3,T,Dominical,CDAA,6,1
2018-04-11F,2018-04-11,1834,3,F,Intermedio,BDBC,20,9
2018-04-11S,2018-04-11,5667,6,S,Intermedio,BDBC,20,9
2018-04-11T,2018-04-11,4637,3,T,Intermedio,BDBC,20,9
2018-04-15F,2018-04-15,36045,4,F,Extraordinaria,AABA,2,8
2018-04-15S,2018-04-15,12438,3,S,Extraordinaria,AABA,2,8
2018-04-15T,2018-04-15,94729,2,T,Extraordinaria,AABA,2,8
2018-04-18F,2018-04-18,5471,7,F,Intermedio,DCAB,14,9
2018-04-18S,2018-04-18,1282,8,S,Intermedio,DCAB,14,9
2018-04-18T,2018-04-18,2921,2,T,Intermedio,DCAB,14,9
2018-04-22F,2018-04-22,9277,7,F,Dominical,CBCB,21,7
2018-04-22S,2018-04-22,6804,0,S,Dominical,CBCB,21,7
2018-04-22T,2018-04-22,2770,7,T,Dominical,CBCB,21,7
2018-04-25F,2018-04-25,6828,2,F,Intermedio,DDAC,20,11
2018-04-25S,2018-04-25,2933,3,S,Intermedio,DDAC,20,11
2018-04-25T,2018-04-25,5475,7,T,Intermedio,DDAC,20,11
2018-04-29F,2018-04-29,2986,8,F,Dominical,BCCD,18,1
2018-04-29S,2018-04-29,4181,8,S,Dominical,BCCD,18,1
2018-04-29T,2018-04-29,3963,6,T,Dominical,BCCD,18,1
2018-05-02F,2018-05-02,5742,4,F,Intermedio,CBBD,1,6
2018-05-02S,2018-05-02,2007,0,S,Intermedio,CBBD,1,6
2018-05-02T,2018-05-02,3381,8,T,Intermedio,CBBD,1,6
2018-05-04F,2018-05-04,8366,6,F,Zodiaco,DDAA,3,7
2018-05-04S,2018-05-04,21,2,S,Zodiaco,DDAA,3,7
2018-05-04T,2018-05-04,45,4,T,Zodiaco,DDAA,3,7
2018-05-06F,2018-05-06,0311,1,F,Dominical,ADDA,8,5
2018-05-06S,2018-05-06,0783,8,S,Dominical,ADDA,8,5
2018-05-06T,2018-05-06,6840,4,T,Dominical,ADDA,8,5
2018-05-09F,2018-05-09,3327,2,F,Intermedio,CDAB,12,5
2018-05-09S,2018-05-09,6431,3,S,Intermedio,CDAB,12,5
2018-05-09T,2018-05-09,3493,9,T,Intermedio,CDAB,12,5
2018-05-13F,2018-05-13,0151,5,F,Dominical,DDCB,13,2
2018-05-13S,2018-05-13,7983,8,S,Dominical,DDCB,13,2
2018-05-13T,2018-05-13,9348,4,T,Dominical,DDCB,13,2
2018-05-16F,2018-05-16,7907,0,F,Intermedio,BAAB,4,8
2018-05-16S,2018-05-16,4789,8,S,Intermedio,BAAB,4,8
2018-05-16T,2018-05-16,0163,6,T,Intermedio,BAAB,4,8
2018-05-20F,2018-05-20,9429,2,F,Dominical,CDCB,2,2
2018-05-20S,2018-05-20,7375,7,S,Dominical,CDCB,2,2
2018-05-20T,2018-05-20,1631,3,T,Dominical,CDCB,2,2
2018-05-23F,2018-05-23,8590,9,F,Intermedio,CBAA,16,1
2018-05-23S,2018-05-23,4943,4,S,Intermedio,CBAA,16,1
2018-05-23T,2018-05-23,6729,2,T,Intermedio,CBAA,16,1
2018-05-27F,2018-05-27,5796,9,F,Dominical,ABBA,13,15
2018-05-27S,2018-05-27,5336,3,S,Dominical,ABBA,13,15
2018-05-27T,2018-05-27,9425,2,T,Dominical,ABBA,13,15
2018-05-30F,2018-05-30,2987,8,F,Intermedio,ACCD,18,4
2018-05-30S,2018-05-30,6947,4,S,Intermedio,ACCD,18,4
2018-05-30T,2018-05-30,9758,5,T,Intermedio,ACCD,18,4
2018-06-01F,2018-06-01,1817,1,F,Zodiaco,DADB,8,5
2018-06-01S,2018-06-01,34,3,S,Zodiaco,DADB,8,5
2018-06-01T,2018-06-01,53,5,T,Zodiaco,DADB,8,5
2018-06-03F,2018-06-03,6456,5,F,Dominical,DCBC,20,7
2018-06-03S,2018-06-03,2475,7,S,Dominical,DCBC,20,7
2018-06-03T,2018-06-03,4592,9,T,Dominical,DCBC,20,7
2018-06-06F,2018-06-06,9403,0,F,Intermedio,DDAD,19,12
2018-06-06S,2018-06-06,4851,5,S,Intermedio,DDAD,19,12
2018-06-06T,2018-06-06,4064,6,T,Intermedio,DDAD,19,12
2018-06-10F,2018-06-10,6794,9,F,Dominical,ABAB,17,14
2018-06-10S,2018-06-10,0850,5,S,Dominical,ABAB,17,14
2018-06-10T,2018-06-10,2117,1,T,Dominical,ABAB,17,14
2018-06-13F,2018-06-13,9895,9,F,Intermedio,DBBC,1,7
2018-06-13S,2018-06-13,6289,8,S,Intermedio,DBBC,1,7
2018-06-13T,2018-06-13,7281,8,T,Intermedio,DBBC,1,7
2018-06-17F,2018-06-17,7478,7,F,Dominical,CBAB,15,9
2018-06-17S,2018-06-17,7722,2,S,Dominical,CBAB,15,9
2018-06-17T,2018-06-17,6637,3,T,Dominical,CBAB,15,9
2018-06-20F,2018-06-20,7019,1,F,Intermedio,DDCB,3,8
2018-06-20S,2018-06-20,2206,0,S,Intermedio,DDCB,3,8
2018-06-20T,2018-06-20,7503,0,T,Intermedio,DDCB,3,8
2018-06-23F,2018-06-23,6242,4,F,Dominical,ABBB,24,15
2018-06-23S,2018-06-23,6276,7,S,Dominical,ABBB,24,15
2018-06-23T,2018-06-23,1050,5,T,Dominical,ABBB,24,15
2018-06-27F,2018-06-27,3693,9,F,Intermedio,CDCA,8,14
2018-06-27S,2018-06-27,3186,8,S,Intermedio,CDCA,8,14
2018-06-27T,2018-06-27,5882,8,T,Intermedio,CDCA,8,14
2018-07-01F,2018-07-01,8373,7,F,Dominical,BADD ,16,1
2018-07-01S,2018-07-01,9387,8,S,Dominical,BADD ,16,1
2018-07-01T,2018-07-01,1216,1,T,Dominical,BADD ,16,1
2018-07-04F,2018-07-04,2228,2,F,Intermedio,ACDD,20,7
2018-07-04S,2018-07-04,1630,3,S,Intermedio,ACDD,20,7
2018-07-04T,2018-07-04,0260,6,T,Intermedio,ACDD,20,7
2018-07-06F,2018-07-06,3723,2,F,Zodiaco,BDCA,2,17
2018-07-06S,2018-07-06,33,3,S,Zodiaco,BDCA,2,17
2018-07-06T,2018-07-06,07,0,T,Zodiaco,BDCA,2,17
2018-07-08F,2018-07-08,5380,8,F,Dominical,DCBB,10,12
2018-07-08S,2018-07-08,4487,8,S,Dominical,DCBB,10,12
2018-07-08T,2018-07-08,2630,3,T,Dominical,DCBB,10,12
2018-07-11F,2018-07-11,9680,8,F,Intermedio,CBDC,19,14
2018-07-11S,2018-07-11,1211,1,S,Intermedio,CBDC,19,14
2018-07-11T,2018-07-11,9421,2,T,Intermedio,CBDC,19,14
2018-07-15F,2018-07-15,9783,8,F,Dominical,CAAD,12,15
2018-07-15S,2018-07-15,2697,9,S,Dominical,CAAD,12,15
2018-07-15T,2018-07-15,8169,6,T,Dominical,CAAD,12,15
2018-07-18F,2018-07-18,5960,6,F,Intermedio,CABC,19,9
2018-07-18S,2018-07-18,3358,5,S,Intermedio,CABC,19,9
2018-07-18T,2018-07-18,4744,4,T,Intermedio,CABC,19,9
2018-07-22F,2018-07-22,9033,3,F,Dominical,DADB,12,12
2018-07-22S,2018-07-22,8375,7,S,Dominical,DADB,12,12
2018-07-22T,2018-07-22,8150,5,T,Dominical,DADB,12,12
2018-07-25F,2018-07-25,8159,5,F,Intermedio,BDAA,6,11
2018-07-25S,2018-07-25,3507,0,S,Intermedio,BDAA,6,11
2018-07-25T,2018-07-25,4459,5,T,Intermedio,BDAA,6,11
2018-07-29F,2018-07-29,5716,1,F,Dominical,CADB,19,2
2018-07-29S,2018-07-29,7581,8,S,Dominical,CADB,19,2
2018-07-29T,2018-07-29,9672,7,T,Dominical,CADB,19,2
2018-08-01F,2018-08-01,8794,9,F,Intermedio,ABCD,9,5
2018-08-01S,2018-08-01,1331,3,S,Intermedio,ABCD,9,5
2018-08-01T,2018-08-01,0074,7,T,Intermedio,ABCD,9,5
2018-08-03F,2018-08-03,9641,4,F,Zodiaco,DCAD,9,21
2018-08-03S,2018-08-03,32,3,S,Zodiaco,DCAD,9,21
2018-08-03T,2018-08-03,64,6,T,Zodiaco,DCAD,9,21
2018-08-05F,2018-08-05,3086,8,F,Dominical,BACD,1,15
2018-08-05S,2018-08-05,7238,3,S,Dominical,BACD,1,15
2018-08-05T,2018-08-05,5358,5,T,Dominical,BACD,1,15
2018-08-08F,2018-08-08,6103,0,F,Intermedio,BDBD,4,5
2018-08-08S,2018-08-08,7020,2,S,Intermedio,BDBD,4,5
2018-08-08T,2018-08-08,0131,3,T,Intermedio,BDBD,4,5
2018-08-12F,2018-08-12,6330,3,F,Dominical,BDAC,15,15
2018-08-12S,2018-08-12,1414,1,S,Dominical,BDAC,15,15
2018-08-12T,2018-08-12,3203,0,T,Dominical,BDAC,15,15
2018-08-15F,2018-08-15,2409,0,F,Intermedio,DCAD,5,8
2018-08-15S,2018-08-15,3610,1,S,Intermedio,DCAD,5,8
2018-08-15T,2018-08-15,1029,2,T,Intermedio,DCAD,5,8
2018-08-19F,2018-08-19,17743,4,F,Extraordinaria,BABB,2,7
2018-08-19S,2018-08-19,17824,2,S,Extraordinaria,BABB,2,7
2018-08-19T,2018-08-19,97399,9,T,Extraordinaria,BABB,2,7
2018-08-22F,2018-08-22,9038,3,F,Intermedio,CCCD,10,5
2018-08-22S,2018-08-22,2967,6,S,Intermedio,CCCD,10,5
2018-08-22T,2018-08-22,1660,6,T,Intermedio,CCCD,10,5
2018-08-26F,2018-08-26,7128,2,F,Dominical,BACB,14,7
2018-08-26S,2018-08-26,1167,6,S,Dominical,BACB,14,7
2018-08-26T,2018-08-26,9607,0,T,Dominical,BACB,14,7
2018-08-29F,2018-08-29,6234,3,F,Intermedio,ACDC,10,3
2018-08-29S,2018-08-29,4395,9,S,Intermedio,ACDC,10,3
2018-08-29T,2018-08-29,4862,6,T,Intermedio,ACDC,10,3
2018-08-31F,2018-08-31,9504,0,F,Zodiaco,ABAB,8,25
2018-08-31S,2018-08-31,74,7,S,Zodiaco,ABAB,8,25
2018-08-31T,2018-08-31,43,4,T,Zodiaco,ABAB,8,25
2018-09-02F,2018-09-02,6576,7,F,Dominical,BCAD,24,3
2018-09-02S,2018-09-02,5593,9,S,Dominical,BCAD,24,3
2018-09-02T,2018-09-02,5008,0,T,Dominical,BCAD,24,3
2018-09-05F,2018-09-05,2393,9,F,Intermedio,BBDA,1,15
2018-09-05S,2018-09-05,7494,9,S,Intermedio,BBDA,1,15
2018-09-05T,2018-09-05,1807,0,T,Intermedio,BBDA,1,15
2018-09-09F,2018-09-09,0146,4,F,Dominical,BCCA,22,2
2018-09-09S,2018-09-09,0159,5,S,Dominical,BCCA,22,2
2018-09-09T,2018-09-09,0195,9,T,Dominical,BCCA,22,2
2018-09-12F,2018-09-12,5087,8,F,Intermedio,CAAA,8,4
2018-09-12S,2018-09-12,8650,5,S,Intermedio,CAAA,8,4
2018-09-12T,2018-09-12,7324,2,T,Intermedio,CAAA,8,4
2018-09-16F,2018-09-16,7179,7,F,Dominical,ABAA,3,5
2018-09-16S,2018-09-16,7137,3,S,Dominical,ABAA,3,5
2018-09-16T,2018-09-16,8730,3,T,Dominical,ABAA,3,5
2018-09-19F,2018-09-19,7472,7,F,Intermedio,CBBA,5,5
2018-09-19S,2018-09-19,8555,5,S,Intermedio,CBBA,5,5
2018-09-19T,2018-09-19,0439,3,T,Intermedio,CBBA,5,5
